-6491 ,
-6679 ,
-6715 ,
-6452 ,
-6078 ,
-5569 ,
-4939 ,
-4259 ,
-3433 ,
-2600 ,
-1692 ,
-932 ,
-405 ,
-78 ,
46 ,
118 ,
112 ,
152 ,
136 ,
97 ,
137 ,
173 ,
126 ,
252 ,
952 ,
1331 ,
1991 ,
2514 ,
1138 ,
17 ,
-861 ,
-1096 ,
-919 ,
-673 ,
-403 ,
5108 ,
21323 ,
-1785 ,
-6809 ,
-2420 ,
-943 ,
-629 ,
-74 ,
390 ,
827 ,
1117 ,
1499 ,
2185 ,
3107 ,
4456 ,
6224 ,
8550 ,
9171 ,
6870 ,
2593 ,
-1923 ,
-4807 ,
-6150 ,
-6531 ,
-6558 ,
-6345 ,
-6010 ,
-5519 ,
-5011 ,
-4340 ,
-3626 ,
-2796 ,
-1968 ,
-1160 ,
-533 ,
-135 ,
11 ,
57 ,
157 ,
107 ,
174 ,
177 ,
91 ,
142 ,
170 ,
206 ,
373 ,
1091 ,
1249 ,
2060 ,
2529 ,
1205 ,
-194 ,
-812 ,
-957 ,
-830 ,
-583 ,
-320 ,
5855 ,
20981 ,
-4976 ,
-7884 ,
-2449 ,
-660 ,
-291 ,
186 ,
610 ,
1020 ,
1381 ,
1761 ,
2486 ,
3426 ,
4653 ,
6513 ,
8715 ,
9035 ,
6484 ,
2003 ,
-2363 ,
-5040 ,
-6289 ,
-6563 ,
-6462 ,
-6241 ,
-5864 ,
-5336 ,
-4858 ,
-4233 ,
-3644 ,
-2832 ,
-1916 ,
-1132 ,
-502 ,
-175 ,
-100 ,
-34 ,
67 ,
8 ,
31 ,
115 ,
41 ,
69 ,
213 ,
845 ,
1162 ,
1946 ,
2364 ,
1147 ,
-35 ,
-779 ,
-947 ,
-719 ,
-619 ,
-103 ,
6839 ,
21591 ,
-4921 ,
-7510 ,
-2459 ,
-771 ,
-493 ,
-23 ,
493 ,
995 ,
1240 ,
1665 ,
2297 ,
3225 ,
4595 ,
6340 ,
8681 ,
9032 ,
6424 ,
2006 ,
-2263 ,
-4998 ,
-6208 ,
-6483 ,
-6507 ,
-6221 ,
-5901 ,
-5478 ,
-4939 ,
-4276 ,
-3525 ,
-2699 ,
-1852 ,
-1090 ,
-437 ,
-102 ,
11 ,
191 ,
173 ,
123 ,
200 ,
185 ,
179 ,
281 ,
233 ,
197 ,
748 ,
1298 ,
1611 ,
2697 ,
1455 ,
452 ,
-772 ,
-902 ,
-879 ,
-562 ,
-473 ,
2658 ,
19654 ,
4609 ,
-8596 ,
-3328 ,
-1499 ,
-885 ,
-145 ,
250 ,
614 ,
1084 ,
1398 ,
1962 ,
2839 ,
3990 ,
5635 ,
7875 ,
9311 ,
7627 ,
3871 ,
-812 ,
-4199 ,
-5891 ,
-6504 ,
-6528 ,
-6366 ,
-6087 ,
-5557 ,
-5111 ,
-4529 ,
-3780 ,
-3000 ,
-2112 ,
-1278 ,
-675 ,
-264 ,
-1 ,
64 ,
151 ,
75 ,
35 ,
78 ,
105 ,
123 ,
216 ,
245 ,
189 ,
743 ,
1343 ,
1687 ,
2694 ,
1495 ,
297 ,
-752 ,
-909 ,
-914 ,
-648 ,
-501 ,
2662 ,
19679 ,
3287 ,
-8691 ,
-3326 ,
-1301 ,
-714 ,
13 ,
483 ,
841 ,
1271 ,
1594 ,
2124 ,
2985 ,
4180 ,
5932 ,
8055 ,
9379 ,
7598 ,
3701 ,
-983 ,
-4243 ,
-5809 ,
-6435 ,
-6400 ,
-6245 ,
-5949 ,
-5478 ,
-5020 ,
-4440 ,
-3716 ,
-2973 ,
-2176 ,
-1330 ,
-688 ,
-231 ,
42 ,
64 ,
108 ,
110 ,
86 ,
145 ,
140 ,
181 ,
196 ,
782 ,
1038 ,
1575 ,
2569 ,
1326 ,
277 ,
-777 ,
-948 ,
-840 ,
-654 ,
-572 ,
3503 ,
21533 ,
981 ,
-9597 ,
-3304 ,
-1088 ,
-428 ,
225 ,
688 ,
1037 ,
1396 ,
1782 ,
2327 ,
3121 ,
4261 ,
5893 ,
7986 ,
9005 ,
6942 ,
2860 ,
-1567 ,
-4495 ,
-5926 ,
-6255 ,
-6182 ,
-6074 ,
-5686 ,
-5275 ,
-4809 ,
-4201 ,
-3606 ,
-2924 ,
-2101 ,
-1378 ,
-714 ,
-283 ,
-155 ,
-170 ,
3 ,
-59 ,
-51 ,
10 ,
17 ,
60 ,
138 ,
580 ,
1288 ,
1625 ,
2475 ,
1375 ,
461 ,
-883 ,
-921 ,
-848 ,
-746 ,
-457 ,
3458 ,
20888 ,
2269 ,
-7834 ,
-2886 ,
-1364 ,
-890 ,
-279 ,
221 ,
609 ,
909 ,
1401 ,
2025 ,
2878 ,
4187 ,
5786 ,
8105 ,
9389 ,
7403 ,
3459 ,
-1158 ,
-4475 ,
-6087 ,
-6572 ,
-6650 ,
-6465 ,
-6154 ,
-5756 ,
-5176 ,
-4549 ,
-3779 ,
-2879 ,
-2071 ,
-1223 ,
-542 ,
-66 ,
50 ,
224 ,
163 ,
187 ,
233 ,
223 ,
172 ,
300 ,
387 ,
1150 ,
1394 ,
2359 ,
2134 ,
1255 ,
-487 ,
-898 ,
-963 ,
-829 ,
-651 ,
739 ,
10480 ,
16827 ,
-9696 ,
-6024 ,
-2205 ,
-695 ,
-367 ,
9 ,
465 ,
889 ,
1261 ,
1824 ,
2424 ,
3508 ,
4927 ,
6808 ,
8989 ,
8568 ,
5446 ,
889 ,
-3176 ,
-5477 ,
-6417 ,
-6639 ,
-6539 ,
-6194 ,
-5894 ,
-5303 ,
-4782 ,
-4132 ,
-3342 ,
-2513 ,
-1679 ,
-898 ,
-353 ,
-118 ,
20 ,
18 ,
9 ,
153 ,
68 ,
103 ,
139 ,
186 ,
818 ,
1210 ,
2188 ,
2204 ,
1266 ,
-342 ,
-762 ,
-844 ,
-768 ,
-617 ,
-10 ,
7560 ,
18950 ,
-8468 ,
-7646 ,
-2415 ,
-408 ,
-161 ,
311 ,
837 ,
1227 ,
1635 ,
2008 ,
2645 ,
3604 ,
4963 ,
6656 ,
8712 ,
8627 ,
5640 ,
1296 ,
-2787 ,
-5248 ,
-6153 ,
-6353 ,
-6233 ,
-5885 ,
-5556 ,
-5091 ,
-4597 ,
-4030 ,
-3339 ,
-2533 ,
-1764 ,
-1025 ,
-413 ,
-198 ,
-20 ,
29 ,
12 ,
27 ,
96 ,
73 ,
780 ,
1156 ,
1674 ,
2329 ,
1121 ,
-67 ,
-854 ,
-913 ,
-910 ,
-660 ,
-256 ,
5986 ,
21931 ,
-4008 ,
-7955 ,
-2636 ,
-1006 ,
-776 ,
-197 ,
280 ,
669 ,
1050 ,
1546 ,
2179 ,
3234 ,
4583 ,
6294 ,
8617 ,
9046 ,
6413 ,
2002 ,
-2335 ,
-5014 ,
-6184 ,
-6410 ,
-6368 ,
-6133 ,
-5826 ,
-5346 ,
-4807 ,
-4161 ,
-3275 ,
-2557 ,
-1743 ,
-914 ,
-356 ,
-54 ,
133 ,
83 ,
79 ,
149 ,
87 ,
80 ,
107 ,
353 ,
1188 ,
1397 ,
2540 ,
1726 ,
1006 ,
-807 ,
-878 ,
-820 ,
-769 ,
-413 ,
1880 ,
15522 ,
11467 ,
-10622 ,
-4693 ,
-1962 ,
-882 ,
-369 ,
89 ,
475 ,
852 ,
1300 ,
1840 ,
2675 ,
3837 ,
5376 ,
7352 ,
9189 ,
8008 ,
4374 ,
-234 ,
-3940 ,
-5794 ,
-6388 ,
-6550 ,
-6395 ,
-6088 ,
-5687 ,
-5164 ,
-4511 ,
-3903 ,
-3179 ,
-2381 ,
-1572 ,
-829 ,
-365 ,
-211 ,
-80 ,
-86 ,
-73 ,
-41 ,
-61 ,
-61 ,
-26 ,
59 ,
787 ,
1245 ,
1842 ,
2283 ,
1125 ,
-225 ,
-960 ,
-966 ,
-957 ,
-738 ,
-151 ,
6071 ,
20347 ,
-4916 ,
-7199 ,
-2506 ,
-775 ,
-551 ,
-11 ,
481 ,
876 ,
1214 ,
1731 ,
2370 ,
3336 ,
4734 ,
6444 ,
8636 ,
8898 ,
6291 ,
1894 ,
-2473 ,
-4985 ,
-6054 ,
-6301 ,
-6249 ,
-6000 ,
-5699 ,
-5218 ,
-4672 ,
-3990 ,
-3385 ,
-2544 ,
-1865 ,
-1097 ,
-416 ,
-98 ,
26 ,
116 ,
74 ,
110 ,
159 ,
104 ,
203 ,
378 ,
1003 ,
1228 ,
2493 ,
1865 ,
1099 ,
-702 ,
-832 ,
-917 ,
-815 ,
-560 ,
906 ,
12537 ,
13922 ,
-12040 ,
-6699 ,
-2249 ,
-339 ,
123 ,
492 ,
997 ,
1344 ,
1682 ,
2212 ,
2838 ,
3889 ,
5338 ,
7126 ,
9082 ,
8123 ,
4601 ,
93 ,
-3538 ,
-5457 ,
-6129 ,
-6167 ,
-6041 ,
-5662 ,
-5305 ,
-4860 ,
-4303 ,
-3743 ,
-3042 ,
-2302 ,
-1487 ,
-805 ,
-369 ,
-145 ,
-6 ,
99 ,
-5 ,
101 ,
101 ,
61 ,
83 ,
571 ,
1185 ,
1488 ,
2504 ,
1319 ,
417 ,
-775 ,
-952 ,
-801 ,
-655 ,
-439 ,
3556 ,
21067 ,
2191 ,
-8146 ,
-3052 ,
-1526 ,
-1031 ,
-276 ,
187 ,
626 ,
936 ,
1298 ,
2065 ,
2882 ,
4173 ,
5886 ,
8102 ,
9275 ,
7320 ,
3276 ,
-1383 ,
-4550 ,
-6113 ,
-6559 ,
-6501 ,
-6410 ,
-6128 ,
-5733 ,
-5194 ,
-4462 ,
-3641 ,
-2904 ,
-1952 ,
-1141 ,
-588 ,
-163 ,
-78 ,
71 ,
99 ,
83 ,
46 ,
96 ,
109 ,
101 ,
200 ,
605 ,
1256 ,
1531 ,
2628 ,
1531 ,
562 ,
-889 ,
-944 ,
-869 ,
-711 ,
-491 ,
2721 ,
19279 ,
4412 ,
-8455 ,
-3398 ,
-1627 ,
-962 ,
-343 ,
200 ,
596 ,
880 ,
1423 ,
2002 ,
2822 ,
4072 ,
5684 ,
7768 ,
9157 ,
7389 ,
3515 ,
-1057 ,
-4388 ,
-5962 ,
-6473 ,
-6441 ,
-6346 ,
-5939 ,
-5535 ,
-5010 ,
-4415 ,
-3818 ,
-2991 ,
-2184 ,
-1387 ,
-716 ,
-292 ,
-69 ,
-29 ,
105 ,
-10 ,
174 ,
57 ,
127 ,
141 ,
125 ,
297 ,
1030 ,
1217 ,
2287 ,
2072 ,
1140 ,
-604 ,
-710 ,
-902 ,
-729 ,
-463 ,
559 ,
9966 ,
16347 ,
-10595 ,
-6867 ,
-2248 ,
-495 ,
-86 ,
397 ,
744 ,
1164 ,
1578 ,
1988 ,
2704 ,
3678 ,
5068 ,
6887 ,
8910 ,
8322 ,
5238 ,
782 ,
-3289 ,
-5312 ,
-6168 ,
-6327 ,
-6093 ,
-5797 ,
-5421 ,
-4917 ,
-4468 ,
-3908 ,
-3144 ,
